Learner SignUp DateTime,Opportunity Id,Opportunity Name,Opportunity Category,Opportunity End Date,Date of Birth,Gender,Country,Institution Name,Current/Intended Major,Entry created at,Status Description,Status Code,Apply Date,Opportunity Start Date
2023-08-17 17:58:41,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2000-06-06,Male,Ethiopia,Addis Ababa Science and Technology University,Cyber Security,2024-03-11 12:02:19,Dropped Out,1050,2023-08-17 19:02:00,2024-01-08 03:30:46
2023-08-10 18:41:55,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1994-07-14,Male,Nigeria,Federal college of Education Akoka,Biology,2024-03-11 12:02:19,Team Allocated,1070,2023-08-10 18:53:56,2024-01-08 03:30:46
2023-08-14 23:33:50,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1986-08-17,Male,Bangladesh,London Metropolitan University,Software Engineering,2024-03-11 12:02:19,Dropped Out,1050,2023-08-14 23:52:13,2024-01-08 03:30:46
2023-08-05 09:30:01,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1992-07-20,Female,Nigeria,University of Nigeria Nsukka,Project Management,2024-03-11 12:02:19,Dropped Out,1050,2023-08-05 10:02:36,2024-01-08 03:30:46
2023-08-13 16:47:16,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1997-10-11,Female,Nigeria,University of Ibadan,Data Analytics,2024-03-11 12:02:19,Dropped Out,1050,2023-08-13 16:59:06,2024-01-08 03:30:46
2023-08-13 16:47:16,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2001-10-19,Female,United States,Saintlouis  University,Information Systems,2024-03-11 12:02:19,Dropped Out,1050,2023-12-24 05:42:18,2024-01-08 03:30:46
2023-04-10 22:19:50,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1992-06-08,Female,United States,JNTUH,Information Systems,2024-03-11 12:02:19,Dropped Out,1050,2023-12-31 16:15:21,2024-01-08 03:30:46
2023-08-23 18:30:12,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1996-11-07,Female,India,Sv college of engineering for women,Data Analysis,2024-03-11 12:02:19,Team Allocated,1070,2023-08-24 08:24:22,2024-01-08 03:30:46
2023-09-02 12:27:26,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1985-05-13,Female,Nigeria,University of Benin,Biochemistry,2024-03-11 12:02:19,Team Allocated,1070,2023-09-02 14:23:23,2024-01-08 03:30:46
2023-06-15 23:00:47,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1991-07-25,Male,Ghana,Accra Institute of Technology,Computer Engineering,2024-03-11 12:02:19,Team Allocated,1070,2023-08-01 15:44:23,2024-01-08 03:30:46
2023-10-09 09:44:30,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2000-07-25,Male,India,government college of engineering and research avasari  pune,Electronics and Communication,2024-03-11 12:02:19,Team Allocated,1070,2023-10-09 10:23:43,2024-01-08 03:30:46
2023-07-28 04:57:39,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1994-06-24,Male,Nigeria,Saint Peter's Minor Seminary Yola,Dropped Out,2024-03-11 12:02:19,Dropped Out,1050,2023-08-02 03:38:24,2024-01-08 03:30:46
2023-06-16 04:10:59,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1996-12-18,Male,India,Ideal Institute of Engineering,Electrical Engineering,2024-03-11 12:02:19,Team Allocated,1070,2023-08-21 13:26:41,2024-01-08 03:30:46
2023-07-11 19:50:24,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2005-05-27,Male,Nigeria,Bridgehouse college,Economics,2024-03-11 12:02:19,Team Allocated,1070,2023-07-11 20:09:23,2024-01-08 03:30:46
2023-12-22 02:47:44,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1999-11-29,Male,United States,Saint Louis University,Information Systems,2024-03-11 12:02:19,Dropped Out,1050,2023-12-22 03:00:42,2024-01-08 03:30:46
2023-01-06 22:25:11,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2000-08-26,Male,United States,saint louis university,Information technology,2024-03-11 12:02:19,Dropped Out,1050,2023-12-19 02:13:51,2024-01-08 03:30:46
2023-08-27 12:58:51,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2006-02-14,Female,India,Heritage Experiential Learning School,Finance and Banking,2024-03-11 12:02:19,Team Allocated,1070,2023-08-27 13:19:31,2024-01-08 03:30:46
2023-03-08 06:56:25,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1995-10-09,Male,India,jntuk,Information Systems,2024-03-11 12:02:19,Team Allocated,1070,2023-09-11 16:05:20,2024-01-08 03:30:46
2023-09-14 11:52:40,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2001-10-26,Female,India,AEC,Other,2024-03-11 12:02:19,Team Allocated,1070,2023-09-14 11:54:52,2024-01-08 03:30:46
2023-08-16 14:55:19,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1989-11-21,Female,Nigeria,Ahmadu Bello University,International Relations,2024-03-11 12:02:19,Team Allocated,1070,2023-08-16 15:31:55,2024-01-08 03:30:46
2023-12-21 04:19:14,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2000-02-08,Female,United States,Saint Louis University,Computer Information Systems,2024-03-11 12:02:19,Dropped Out,1050,2023-12-21 05:00:57,2024-01-08 03:30:46
2023-08-28 16:03:43,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1999-02-10,Male,United States,Saint Louis University,Computer Information Systems,2024-03-11 12:02:20,Team Allocated,1070,2024-01-03 21:31:50,2024-01-08 03:30:46
2023-07-07 06:14:44,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1998-09-19,Male,India,Pondicherry University,Business Analytics,2024-03-11 12:02:20,Team Allocated,1070,2023-07-07 19:01:44,2024-01-08 03:30:46
2023-12-30 17:28:47,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2004-03-23,Male,India,Sri Krishna Arts and Science College,Accounting and Finance,2024-03-11 12:02:20,Team Allocated,1070,2023-12-30 17:44:57,2024-01-08 03:30:46
2023-12-18 21:19:40,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2001-08-30,Female,United States,Saint louis university,Cyber Security,2024-03-11 12:02:20,Dropped Out,1050,2023-12-25 03:50:52,2024-01-08 03:30:46
2023-11-01 05:44:35,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1997-05-22,Male,United States,Saint Louis University,Information Systems,2024-03-11 12:02:20,Dropped Out,1050,2023-12-07 20:09:27,2024-01-08 03:30:46
2023-12-26 21:18:57,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2000-04-07,Female,United States,Saint Louis University,Information Systems,2024-03-11 12:02:20,Dropped Out,1050,2023-12-26 21:49:49,2024-01-08 03:30:46
2023-12-07 17:55:22,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2002-07-24,Female,India,jagran college of arts science and commerce,BBA,2024-03-11 12:02:20,Dropped Out,1050,2023-12-07 18:30:13,2024-01-08 03:30:46
2023-09-21 09:18:58,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2002-05-23,Female,Pakistan,Habib University,Social Development and Policy,2024-03-11 12:02:20,Dropped Out,1050,2023-12-20 13:50:21,2024-01-08 03:30:46
2023-07-26 16:05:49,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2001-06-16,Female,Pakistan,Institute of Business Administration (IBA) Karachi,Computer Science,2024-03-11 12:02:20,Dropped Out,1050,2023-12-30 09:54:27,2024-01-08 03:30:46
2023-12-19 19:18:04,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2001-04-25,Female,United States,saint louis university,Bioinformatics,2024-03-11 12:02:20,Dropped Out,1050,2023-12-19 19:44:59,2024-01-08 03:30:46
2023-12-12 19:44:57,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1999-08-02,Female,United States,saint louis univerisity,Information Systems,2024-03-11 12:02:20,Dropped Out,1050,2023-12-12 20:26:39,2024-01-08 03:30:46
2024-01-04 08:59:33,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2000-11-25,Female,Nigeria,Nile university of Nigeria,Software Engineering,2024-03-11 12:02:20,Dropped Out,1050,2024-01-04 09:58:08,2024-01-08 03:30:46
2023-12-09 06:22:55,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2001-12-28,Male,India,Saint Louis University,Computer Science,2024-03-11 12:02:20,Dropped Out,1050,2023-12-09 09:29:04,2024-01-08 03:30:46
2024-01-03 20:58:48,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2002-02-10,Male,India,Saint Louis University,Information Systems,2024-03-11 12:02:20,Team Allocated,1070,2024-01-03 21:12:53,2024-01-08 03:30:46
2023-08-12 17:06:35,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2001-05-18,Male,Nigeria,Ogun State Institute Of Technology,Artificial Intelligence and Robotics,2024-03-11 12:02:20,Team Allocated,1070,2023-08-12 17:43:48,2024-01-08 03:30:46
2024-01-04 12:55:44,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2008-01-19,Female,India,Lotus Valley International School  Noida,Finance,2024-03-11 12:02:20,Team Allocated,1070,2024-01-04 13:16:09,2024-01-08 03:30:46
2023-10-17 15:35:26,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1999-04-21,Male,India,BANSAL INSTITUTE OF SCIENCE AND TECHNOLOGY,Computer Science and Engineering,2024-03-11 12:02:21,Team Allocated,1070,2023-12-08 14:22:33,2024-01-08 03:30:46
2023-09-17 12:38:46,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2001-12-08,Male,India,Delhi University,MBA,2024-03-11 12:02:21,Dropped Out,1050,2023-09-17 12:45:52,2024-01-08 03:30:46
2023-08-05 09:33:42,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1982-04-22,Male,Nigeria,Lagos State University,Computer Science,2024-03-11 12:02:21,Team Allocated,1070,2023-08-05 09:56:49,2024-01-08 03:30:46
2023-03-12 15:59:22,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2010-03-09,Female,India,Ashoka,Psychology,2024-03-11 12:02:21,Team Allocated,1070,2023-08-18 15:04:04,2024-01-08 03:30:46
2023-07-20 11:55:27,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2006-09-04,Male,India,saint peters senior secondary school,Computer Science and Engineering,2024-03-11 12:02:21,Team Allocated,1070,2023-07-20 12:07:27,2024-01-08 03:30:46
2023-12-11 08:39:44,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2001-09-05,Male,India,Saint Louis University,Computer Science,2024-03-11 12:02:21,Dropped Out,1050,2023-12-12 14:01:05,2024-01-08 03:30:46
2023-12-14 23:14:27,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2000-09-25,Female,United States,Saint Louis University,Information Systems,2024-03-11 12:02:21,Dropped Out,1050,2023-12-14 23:41:46,2024-01-08 03:30:46
2023-07-25 14:38:45,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1999-12-26,Male,United States,Djr College of engineering and technology,Information Systems,2024-03-11 12:02:21,Dropped Out,1050,2023-12-14 23:09:34,2024-01-08 03:30:46
2023-09-14 10:20:25,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2002-01-01,Male,United States,Saint Louis University,Information Science,2024-03-11 12:02:21,Dropped Out,1050,2023-09-14 10:45:05,2024-01-08 03:30:46
2023-09-02 11:59:11,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2006-03-26,Male,Bangladesh,Birshreshtha Munshi Abdur Rouf Public College,Software Engineering,2024-03-11 12:02:21,Team Allocated,1070,2023-09-02 13:33:23,2024-01-08 03:30:46
2023-01-05 16:33:15,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1997-07-10,Male,United States,Saint Louis University,Information Systems,2024-03-11 12:02:21,Withdraw,1110,2023-12-30 04:36:43,2024-01-08 03:30:46
2023-12-27 01:31:06,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1997-01-11,Male,Nigeria,University of Jos,Linguistics,2024-03-11 12:02:21,Dropped Out,1050,2023-12-27 01:48:21,2024-01-08 03:30:46
2023-12-31 14:53:35,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1994-06-29,Male,Nigeria,Gombe State University  Tudun Wada Gombe State,Education and Geography,2024-03-11 12:02:21,Team Allocated,1070,2023-12-31 15:41:47,2024-01-08 03:30:46
2024-01-04 15:09:34,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2000-11-12,Male,United States,Saint Louis university,Information Systems,2024-03-11 12:02:21,Team Allocated,1070,2024-01-04 15:27:24,2024-01-08 03:30:46
2023-09-30 14:23:52,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1996-06-26,Male,India,INTERNATIONAL SCHOOL OF MANAGEMENT EXCELLENCE,Project Management,2024-03-11 12:02:21,Team Allocated,1070,2023-09-30 14:42:14,2024-01-08 03:30:46
2023-10-07 11:19:14,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1999-02-25,Female,India,Illinois Institute of Technology,Information Technology and Management,2024-03-11 12:02:21,Withdraw,1110,2023-10-07 11:45:46,2024-01-08 03:30:46
2023-12-06 22:50:09,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1994-03-21,Male,United States,st louis university,Health Data Science,2024-03-11 12:02:21,Dropped Out,1050,2023-12-06 23:02:49,2024-01-08 03:30:46
2023-08-11 08:42:51,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2007-06-15,Male,Belarus,Vetka High School,Marketing,2024-03-11 12:02:21,Team Allocated,1070,2023-08-11 08:55:20,2024-01-08 03:30:46
2023-08-08 22:33:43,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1986-12-12,Male,Ghana,Takoradi Technical University,Supply Chain Management,2024-03-11 12:02:21,Dropped Out,1050,2023-08-24 21:32:55,2024-01-08 03:30:46
2023-04-22 10:22:37,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2005-01-10,Female,India,HSC,Other,2024-03-11 12:02:21,Team Allocated,1070,2023-11-24 14:35:52,2024-01-08 03:30:46
2023-07-13 06:29:32,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1980-03-25,Male,Nigeria,Lagos Business School,General Management,2024-03-11 12:02:21,Team Allocated,1070,2023-07-13 06:55:44,2024-01-08 03:30:46
2023-12-11 06:06:33,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1999-05-31,Female,United States,Saint louis university,Health Data Science,2024-03-11 12:02:22,Dropped Out,1050,2023-12-16 06:32:50,2024-01-08 03:30:46
2023-06-16 13:30:05,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1999-03-04,Male,India,Rajasthan technical university,Certification,2024-03-11 12:02:22,Team Allocated,1070,2023-08-10 09:44:11,2024-01-08 03:30:46
2023-08-13 07:04:09,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1997-12-15,Female,Nigeria,Federal University Oye-Ekiti Ekiti,Development Economics,2024-03-11 12:02:22,Team Allocated,1070,2023-08-13 07:16:15,2024-01-08 03:30:46
2023-12-14 07:12:25,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1999-12-20,Male,United States,saint louis university,Computer Science and Information Systems,2024-03-11 12:02:22,Dropped Out,1050,2023-12-14 07:28:15,2024-01-08 03:30:46
2023-09-26 20:14:14,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1994-01-22,Male,Ireland,University College Cork,Information Systems,2024-03-11 12:02:22,Dropped Out,1050,2023-08-20 21:31:41,2024-01-08 03:30:46
2023-10-05 04:40:52,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2000-10-17,Male,United States,Illinois institute of technology,Information Technology and Management,2024-03-11 12:02:22,Dropped Out,1050,2023-12-22 05:27:09,2024-01-08 03:30:46
2023-09-28 15:31:09,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1996-09-03,Male,India,Saint louis university,Computer Information Systems,2024-03-11 12:02:22,Dropped Out,1050,2024-01-03 16:26:05,2024-01-08 03:30:46
2023-08-17 08:14:03,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1994-06-05,Male,Nigeria,Federal University Wukari  Taraba,Computer Science,2024-03-11 12:02:22,Dropped Out,1050,2023-08-17 08:22:40,2024-01-08 03:30:46
2023-08-04 16:31:48,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1996-11-22,Male,India,Anna university,Mechanical Engineering,2024-03-11 12:02:22,Team Allocated,1070,2023-08-27 10:41:19,2024-01-08 03:30:46
2023-08-15 05:48:54,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1996-08-12,Male,Nigeria,University of Calabar  Calabar,Sociology,2024-03-11 12:02:22,Dropped Out,1050,2023-08-15 06:01:52,2024-01-08 03:30:46
2023-08-08 19:36:05,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1990-03-09,Female,United States,Saint Louis University,Epidemiology,2024-03-11 12:02:22,Team Allocated,1070,2024-01-04 01:39:15,2024-01-08 03:30:46
2023-08-15 20:58:13,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1984-09-20,Male,Nigeria,University of Jos,Film Making,2024-03-11 12:02:22,Team Allocated,1070,2023-08-15 21:08:26,2024-01-08 03:30:46
2023-07-23 17:47:10,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2004-09-06,Female,Nigeria,Best schools international,Data Science,2024-03-11 12:02:22,Team Allocated,1070,2023-08-16 11:20:07,2024-01-08 03:30:46
2023-09-13 07:23:48,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1999-03-10,Male,India,jntuh,Civil Engineering,2024-03-11 12:02:22,Dropped Out,1050,2023-09-13 07:41:17,2024-01-08 03:30:46
2023-12-22 04:03:28,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2004-01-22,Male,India,united college of engineering and research,Software Engineering,2024-03-11 12:02:22,Team Allocated,1070,2023-12-22 04:23:28,2024-01-08 03:30:46
2023-12-15 05:49:22,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1997-03-03,Male,United States,saint louis unveracity,Project Management,2024-03-11 12:02:22,Dropped Out,1050,2023-12-15 06:00:53,2024-01-08 03:30:46
2023-07-29 08:37:55,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2009-07-18,Male,India,Prudence,Information Technology,2024-03-11 12:02:22,Team Allocated,1070,2023-07-31 09:20:36,2024-01-08 03:30:46
2023-06-13 12:54:38,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1993-11-04,Male,Ghana,University of Cape Coast,Business and Management Studies,2024-03-11 12:02:23,Dropped Out,1050,2023-08-14 11:40:35,2024-01-08 03:30:46
2023-08-04 05:18:07,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1997-02-27,Female,Pakistan,Federal Urdu University of Arts  Science and Technology,Computer Science,2024-03-11 12:02:23,Dropped Out,1050,2023-08-16 13:26:26,2024-01-08 03:30:46
2023-06-25 13:14:06,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1994-08-29,Female,India,AMC dental college,Public Health,2024-03-11 12:02:23,Dropped Out,1050,2023-07-13 17:43:37,2024-01-08 03:30:46
2023-08-10 16:23:56,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,2000-03-18,Female,Ghana,Kwame Nkrumah University of Science and Technology,Agriculture and Forestry,2024-03-11 12:02:23,Team Allocated,1070,2023-08-11 17:06:28,2024-01-08 03:30:46
2023-08-14 07:18:03,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-03-11 18:00:00,1999-07-08,Male,India,Jamia Millia Islamia,Msc in Disaster Management and Climate Sustainability Studies,2024-03-11 12:02:23,Team Allocated,1070,2023-08-14 07:23:02,2024-01-08 03:30:46
